index,image1,caption1,image2,caption2,Intra-img Similarity,Intra-caption Similarity,Avg. Phrase Grounding,Avg. Perplexity,PPL Difference,Avg. AMR Length,Avg. Object Relations
35,https://storage.cloud.google.com/winoground/images/35/0.jpg?authuser=2,a circular sign is above a rectangular sign,https://storage.cloud.google.com/winoground/images/35/1.jpg?authuser=2,a rectangular sign is above a circular sign,0.5192010402679443,0.9946777820587158,0.4327456653118133,24.70440663130964,1.2178221756918148,6.0,10.0
36,https://storage.cloud.google.com/winoground/images/36/0.jpg?authuser=2,a wood chess piece rests on metal objects,https://storage.cloud.google.com/winoground/images/36/1.jpg?authuser=2,a metal chess piece rests on wood objects,0.9021857380867004,0.994729220867157,0.4520888477563858,71.92381076242262,1.4966635674433917,6.0,0.0
37,https://storage.cloud.google.com/winoground/images/37/0.jpg?authuser=2,soft shoes are on a smooth floor,https://storage.cloud.google.com/winoground/images/37/1.jpg?authuser=2,smooth shoes are on a soft floor,0.7207030057907104,0.9744518995285034,,30.43610648053843,4.524090937789474,4.5,8.5
38,https://storage.cloud.google.com/winoground/images/38/0.jpg?authuser=2,the happy person is on the right and the sad person is on the left,https://storage.cloud.google.com/winoground/images/38/1.jpg?authuser=2,the sad person is on the right and the happy person is on the left,0.5896522998809814,0.9915695190429688,0.4677003920078277,5.871018420071652,0.8157662156601342,7.0,20.0
39,https://storage.cloud.google.com/winoground/images/39/0.jpg?authuser=2,the hurt person is on the left and the helpful person is on the right,https://storage.cloud.google.com/winoground/images/39/1.jpg?authuser=2,the helpful person is on the left and the hurt person is on the right,0.8483158946037292,0.9906951189041138,0.4675243496894836,7.744765576438379,0.3132410866065189,7.0,19.0
40,https://storage.cloud.google.com/winoground/images/40/0.jpg?authuser=2,the more content person has the healthier food and the less content person has the less healthy food,https://storage.cloud.google.com/winoground/images/40/1.jpg?authuser=2,the less content person has the healthier food and the more content person has the less healthy food,0.8200482726097107,0.9955856800079346,0.5012206435203552,11.176881429970116,0.989013929864857,18.5,20.5
41,https://storage.cloud.google.com/winoground/images/41/0.jpg?authuser=2,the orange lollipop is sad and the red lollipop is surprised,https://storage.cloud.google.com/winoground/images/41/1.jpg?authuser=2,the orange lollipop is surprised and the red lollipop is sad,0.935509443283081,0.9950960874557496,0.461762323975563,12.288588808236783,0.9093406537812676,7.0,0.5
42,https://storage.cloud.google.com/winoground/images/42/0.jpg?authuser=2,the larger person wears yellow and the smaller person does not,https://storage.cloud.google.com/winoground/images/42/1.jpg?authuser=2,the smaller person wears yellow and the larger person does not,0.5507001280784607,0.9974193572998048,0.6236159205436707,19.135885453943622,0.3299741506276632,14.0,15.5
43,https://storage.cloud.google.com/winoground/images/43/0.jpg?authuser=2,a big cat is next to a small dog,https://storage.cloud.google.com/winoground/images/43/1.jpg?authuser=2,a small cat is next to a big dog,0.7705446481704712,0.9799357652664183,0.6502840220928192,16.486794362761973,2.1672606779060164,5.0,17.0
44,https://storage.cloud.google.com/winoground/images/44/0.jpg?authuser=2,the heavy oncoming traffic is contrasted with the light outgoing traffic,https://storage.cloud.google.com/winoground/images/44/1.jpg?authuser=2,the light oncoming traffic is contrasted with the heavy outgoing traffic,0.9059401154518129,0.981852412223816,0.4245240986347198,28.996424728030696,1.605951163158867,8.0,1.5
45,https://storage.cloud.google.com/winoground/images/45/0.jpg?authuser=2,a cold drink on a hot day,https://storage.cloud.google.com/winoground/images/45/1.jpg?authuser=2,a hot drink on a cold day,0.6863061189651489,0.960813283920288,0.625096321105957,11.114162545561658,2.6166227991646256,4.0,10.5
46,https://storage.cloud.google.com/winoground/images/46/0.jpg?authuser=2,a person is drinking now and eating later,https://storage.cloud.google.com/winoground/images/46/1.jpg?authuser=2,a person is drinking later and eating now,0.6930477619171143,0.966344118118286,0.5804823637008667,40.49716281614775,9.553581938779864,7.5,14.0
47,https://storage.cloud.google.com/winoground/images/47/0.jpg?authuser=2,the sailboat sails close but the beach is far away,https://storage.cloud.google.com/winoground/images/47/1.jpg?authuser=2,the sailboat sails far away but the beach is close,0.6729943752288818,0.9324071407318116,0.6763235628604889,24.104285686182514,1.67850216221726,6.5,9.5
48,https://storage.cloud.google.com/winoground/images/48/0.jpg?authuser=2,the passenger is riding inattentive to the road and the driver is driving attentive to the road,https://storage.cloud.google.com/winoground/images/48/1.jpg?authuser=2,the passenger is riding attentive to the road and the driver is driving inattentive to the road,0.8029399514198303,0.9942836761474608,0.6600657105445862,9.131324677864177,0.2173475316134077,11.5,16.5
49,https://storage.cloud.google.com/winoground/images/49/0.jpg?authuser=2,it wears a hat but the person doesn't,https://storage.cloud.google.com/winoground/images/49/1.jpg?authuser=2,the person wears a hat but it doesn't,0.5543097257614136,0.9158733487129213,,12.942738150924896,3.3890855551670835,5.5,26.0
50,https://storage.cloud.google.com/winoground/images/50/0.jpg?authuser=2,the person with green legs is running quite slowly and the red legged one runs faster,https://storage.cloud.google.com/winoground/images/50/1.jpg?authuser=2,the person with green legs is running faster and the red legged one runs quite slowly,0.9644200801849364,0.9808858633041382,0.6137130856513977,22.03037546181018,3.8479321938193287,15.0,3.5
51,https://storage.cloud.google.com/winoground/images/51/0.jpg?authuser=2,a person is in the water and close to the sand,https://storage.cloud.google.com/winoground/images/51/1.jpg?authuser=2,a person is close to the water and in the sand,0.6204020977020264,0.9483089447021484,0.6747294068336487,17.601238407445866,0.0966342517214613,5.5,3.5
52,https://storage.cloud.google.com/winoground/images/52/0.jpg?authuser=2,a frog is above rocks which are under the water,https://storage.cloud.google.com/winoground/images/52/1.jpg?authuser=2,a frog is under rocks which are above the water,0.7207977771759033,0.982245922088623,0.5159313678741455,30.128664577041008,0.797372276504916,6.0,0.5
53,https://storage.cloud.google.com/winoground/images/53/0.jpg?authuser=2,driving off the road and on the unpaved terrain,https://storage.cloud.google.com/winoground/images/53/1.jpg?authuser=2,driving on the road and off the unpaved terrain,0.6895228624343872,0.9731101393699646,0.5477216839790344,13.692888130852262,5.5467863078267605,6.5,3.5
54,https://storage.cloud.google.com/winoground/images/54/0.jpg?authuser=2,someone is in a helicopter with a car,https://storage.cloud.google.com/winoground/images/54/1.jpg?authuser=2,someone is with a helicopter in a car,0.5960262417793274,0.9503049850463868,0.4691296219825744,15.291600134914788,6.212155489724836,4.0,7.0
55,https://storage.cloud.google.com/winoground/images/55/0.png?authuser=2,the green one can fit inside the blue one and the blue one can fit outside the green one,https://storage.cloud.google.com/winoground/images/55/1.jpg?authuser=2,the green one can fit outside the blue one and the blue one can fit inside the green one,0.8615778088569641,0.9953172206878662,0.4158679246902466,6.244957221395613,0.4830518157519279,12.5,0.5
56,https://storage.cloud.google.com/winoground/images/56/0.jpg?authuser=2,jumping away from the photographer and towards the others,https://storage.cloud.google.com/winoground/images/56/1.jpg?authuser=2,jumping towards the photographer and away from the others,0.8694169521331787,0.96775221824646,0.4201702028512954,20.70478120131767,4.679895652862619,5.0,9.0
57,https://storage.cloud.google.com/winoground/images/57/0.jpg?authuser=2,someone bakes the dough before the dough is eaten,https://storage.cloud.google.com/winoground/images/57/1.jpg?authuser=2,the dough is eaten before someone bakes the dough,0.8333789110183716,0.9248895645141602,,20.53278793934905,7.712945904769324,6.0,15.5
58,https://storage.cloud.google.com/winoground/images/58/0.jpg?authuser=2,it hatched before it was eaten,https://storage.cloud.google.com/winoground/images/58/1.jpg?authuser=2,it was eaten before it hatched,0.5421900749206543,0.9529109001159668,,29.210928949825927,14.623219898332668,5.0,12.0
59,https://storage.cloud.google.com/winoground/images/59/0.jpg?authuser=2,there are three bananas and two apples,https://storage.cloud.google.com/winoground/images/59/1.jpg?authuser=2,there are two bananas and three apples,0.8149198889732361,0.9939111471176147,0.5627902001142502,14.40734943441657,1.6675645233587844,5.0,4.0
60,https://storage.cloud.google.com/winoground/images/60/0.jpg?authuser=2,someone has loaded their plate with one of the toast slices and two of the eggs,https://storage.cloud.google.com/winoground/images/60/1.jpg?authuser=2,someone has loaded their plate with two of the toast slices and one of the eggs,0.7880379557609558,0.9982491731643676,0.4877999722957611,18.944277649630493,1.927556486750742,14.0,10.0
61,https://storage.cloud.google.com/winoground/images/61/0.jpg?authuser=2,there are three people and two windows,https://storage.cloud.google.com/winoground/images/61/1.jpg?authuser=2,there are two people and three windows,0.928588569164276,0.900240957736969,0.4662021845579147,16.313019353374344,2.518372716975829,5.0,0.0
62,https://storage.cloud.google.com/winoground/images/62/0.png?authuser=2,there are 50 stars on the right flag and 5 stars on the left flag,https://storage.cloud.google.com/winoground/images/62/1.png?authuser=2,there are 5 stars on the right flag and 50 stars on the left flag,0.8398597836494446,0.9963549971580504,0.4422132968902588,8.540771288831646,1.7569945055549407,9.0,0.0
63,https://storage.cloud.google.com/winoground/images/63/0.jpg?authuser=2,no people wear blue shirts and six people wear white shirts,https://storage.cloud.google.com/winoground/images/63/1.jpg?authuser=2,six people wear blue shirts and no people wear white shirts,0.5464364290237427,0.8959503769874573,0.5277106165885925,18.399358835659847,3.3330745555841084,11.0,22.0
64,https://storage.cloud.google.com/winoground/images/64/0.jpg?authuser=2,the dog's leg is on the person's torso,https://storage.cloud.google.com/winoground/images/64/1.jpg?authuser=2,the person's leg is on the dog's torso,0.8133609890937805,0.97408926486969,0.4204165637493133,15.346051697154582,2.223639900587237,5.0,27.5
65,https://storage.cloud.google.com/winoground/images/65/0.jpg?authuser=2,the animal's eyes are bigger than the person's,https://storage.cloud.google.com/winoground/images/65/1.jpg?authuser=2,the person's eyes are bigger than the animal's,0.7796764969825745,0.9674032330513,0.4444710910320282,10.40880527020884,3.527991874786304,7.0,12.5
66,https://storage.cloud.google.com/winoground/images/66/0.jpg?authuser=2,the taller person's arm is around the shorter person's shoulder,https://storage.cloud.google.com/winoground/images/66/1.jpg?authuser=2,the shorter person's arm is around the taller person's shoulder,0.6568077206611633,0.996585488319397,0.388493001461029,10.440706087333927,1.27334195087367,13.0,16.0
67,https://storage.cloud.google.com/winoground/images/67/0.jpg?authuser=2,the person in a brown coat looks back and the person in a black coat looks forward,https://storage.cloud.google.com/winoground/images/67/1.jpg?authuser=2,the person in a black coat looks back and the person in a brown coat looks forward,0.9393408298492432,0.9648969173431396,0.7084354758262634,6.41263765526563,0.1848240629108266,13.0,14.5
68,https://storage.cloud.google.com/winoground/images/68/0.jpg?authuser=2,it ran away while they pursued,https://storage.cloud.google.com/winoground/images/68/1.jpg?authuser=2,they ran away while it pursued,0.8326776623725891,0.8958633542060852,,32.73344643196775,2.15021743679495,5.0,1.5
69,https://storage.cloud.google.com/winoground/images/69/0.jpg?authuser=2,almost everyone is in a boat and one is swimming,https://storage.cloud.google.com/winoground/images/69/1.jpg?authuser=2,one is in a boat and almost everyone is swimming,0.5838276147842407,0.922551155090332,0.4718645215034485,15.720620289352675,2.616267402496865,7.0,0.5
70,https://storage.cloud.google.com/winoground/images/70/0.jpg?authuser=2,the person with the lighter shoes is holding an emoji and the person with the darker shoes isn't,https://storage.cloud.google.com/winoground/images/70/1.jpg?authuser=2,the person with the darker shoes is holding an emoji and the person with the lighter shoes isn't,0.9459742307662964,0.9990405440330504,0.4899389445781708,10.20333804094462,0.5049432354642569,20.0,11.0
71,https://storage.cloud.google.com/winoground/images/71/0.jpg?authuser=2,the person wearing neutral colors poses and the person wearing brighter colors takes a picture,https://storage.cloud.google.com/winoground/images/71/1.jpg?authuser=2,the person wearing brighter colors poses and the person wearing neutral colors takes a picture,0.7707784175872803,0.9741716384887696,0.4972316473722458,19.98852947588879,1.969573648693629,15.0,15.0
72,https://storage.cloud.google.com/winoground/images/72/0.jpg?authuser=2,it's a fire truck,https://storage.cloud.google.com/winoground/images/72/1.jpg?authuser=2,it's a truck fire,0.7609859704971313,0.8147518634796143,0.6792151629924774,13.9838438458897,5.49742289090965,3.0,11.0
73,https://storage.cloud.google.com/winoground/images/73/0.jpg?authuser=2,watching the present,https://storage.cloud.google.com/winoground/images/73/1.jpg?authuser=2,presenting the watch,0.6706406474113464,0.4833469986915588,0.6102714836597443,13.1532753748904,1.1143405341037251,2.0,7.5
74,https://storage.cloud.google.com/winoground/images/74/0.jpg?authuser=2,walking out on a rock,https://storage.cloud.google.com/winoground/images/74/1.jpg?authuser=2,rocking out on a walk,0.6534907221794128,0.5967352390289307,0.5822784900665283,11.264399223804944,2.6563990665058057,2.5,16.5
75,https://storage.cloud.google.com/winoground/images/75/0.jpg?authuser=2,the kid with the magnifying glass looks at them,https://storage.cloud.google.com/winoground/images/75/1.jpg?authuser=2,the kid looks at them with the magnifying glass,0.7205653190612793,0.951432168483734,0.6749321520328522,12.570543565961032,2.7522271018466355,5.5,15.5
76,https://storage.cloud.google.com/winoground/images/76/0.jpg?authuser=2,the person with the kids is sitting,https://storage.cloud.google.com/winoground/images/76/1.jpg?authuser=2,the person is sitting with the kids,0.8957574367523193,0.941370725631714,0.568637803196907,18.88406731113008,0.8531184342687688,3.0,14.0
77,https://storage.cloud.google.com/winoground/images/77/0.jpg?authuser=2,the people with shoes are touching each other,https://storage.cloud.google.com/winoground/images/77/1.jpg?authuser=2,the people are touching each other with shoes,0.5968431234359741,0.9915260076522828,0.4212242811918258,25.13196020654117,1.7935577628434238,4.5,16.5
78,https://storage.cloud.google.com/winoground/images/78/0.jpg?authuser=2,someone with an apple is hurt by a tree,https://storage.cloud.google.com/winoground/images/78/1.png?authuser=2,someone is hurt by a tree with an apple,0.5987538695335388,0.9852020144462584,0.7029052078723907,15.908227606370378,3.4419348844631994,4.0,4.0
79,https://storage.cloud.google.com/winoground/images/79/0.jpg?authuser=2,the person that is on the table is eating the food,https://storage.cloud.google.com/winoground/images/79/1.jpg?authuser=2,the person is eating the food that is on the table,0.7558873295783997,0.9734206199645996,0.4341507405042648,10.467352768457433,4.3183773580011895,4.0,13.0
80,https://storage.cloud.google.com/winoground/images/80/0.jpg?authuser=2,the watering can is larger than the pot,https://storage.cloud.google.com/winoground/images/80/1.jpg?authuser=2,the pot is larger than the watering can,0.7637752890586853,0.9603995084762572,0.4498041123151779,18.416067774107447,1.5473454739202346,6.0,18.5
81,https://storage.cloud.google.com/winoground/images/81/0.jpg?authuser=2,they hold a suitcase handle with their left hand and they hold a passport with their right hand,https://storage.cloud.google.com/winoground/images/81/1.jpg?authuser=2,they hold a passport with their left hand and they hold a suitcase handle with their right hand,0.9293918013572692,0.991995930671692,0.5618691146373749,9.2649425252688,0.6246330521015047,13.0,12.5
82,https://storage.cloud.google.com/winoground/images/82/0.jpg?authuser=2,the person with the patterned shirt is curly-haired and the other is straight-haired,https://storage.cloud.google.com/winoground/images/82/1.jpg?authuser=2,the person with the patterned shirt is straight-haired and the other is curly-haired,0.9217007756233216,0.993995189666748,0.57532799243927,8.698004102434258,0.8601302926652767,11.5,10.5
83,https://storage.cloud.google.com/winoground/images/83/0.jpg?authuser=2,a diagram showing movement from right to left,https://storage.cloud.google.com/winoground/images/83/1.jpg?authuser=2,a diagram showing movement from left to right,0.9312964677810668,0.9986507892608644,0.6304151862859726,14.645139087620477,2.054300520207056,5.0,0.5
84,https://storage.cloud.google.com/winoground/images/84/0.jpg?authuser=2,the flip flops are too big for these feet,https://storage.cloud.google.com/winoground/images/84/1.jpg?authuser=2,the feet are too big for these flip flops,0.8095343112945557,0.967357873916626,0.4385191649198532,13.668879789542965,1.1290930796512306,6.0,5.5
85,https://storage.cloud.google.com/winoground/images/85/0.jpg?authuser=2,the person who is wearing a crown is kissing a frog,https://storage.cloud.google.com/winoground/images/85/1.jpg?authuser=2,the person is kissing a frog who is wearing a crown,0.8976448178291321,0.9778644442558287,0.672588586807251,21.476917590862143,0.5716987034009726,5.0,13.0
86,https://storage.cloud.google.com/winoground/images/86/0.jpg?authuser=2,a dog sitting on a couch with a person lying on the floor,https://storage.cloud.google.com/winoground/images/86/1.jpg?authuser=2,a person lying on a couch with a dog sitting on the floor,0.7986987829208374,0.9146265387535096,0.5082481503486633,8.271975594865552,0.8014804230712391,6.5,8.5
87,https://storage.cloud.google.com/winoground/images/87/0.jpg?authuser=2,The uncaged bird has an opened cage door,https://storage.cloud.google.com/winoground/images/87/1.jpg?authuser=2,The caged bird has an unopened cage door,0.8644509315490723,0.9137898087501526,0.7323163449764252,33.10275596442584,22.83510517539604,7.0,5.5
88,https://storage.cloud.google.com/winoground/images/88/0.jpg?authuser=2,meat with potatoes,https://storage.cloud.google.com/winoground/images/88/1.jpg?authuser=2,potatoes with meat,0.6602513790130615,0.9579960107803344,0.5226891785860062,16.788065406364506,7.798762020908184,2.0,8.5
89,https://storage.cloud.google.com/winoground/images/89/0.jpg?authuser=2,the person in pink was close to not winning,https://storage.cloud.google.com/winoground/images/89/1.png?authuser=2,the person in pink was not close to winning,0.7779865264892578,0.9491409063339232,0.6154675036668777,33.56034609459262,11.627542972949058,6.0,8.5
90,https://storage.cloud.google.com/winoground/images/90/0.jpg?authuser=2,two humans and one wheel,https://storage.cloud.google.com/winoground/images/90/1.jpg?authuser=2,two wheels and one human,0.7674806714057922,0.8359924554824829,0.3925118297338485,27.355859915492594,9.716186138321358,5.0,26.0
91,https://storage.cloud.google.com/winoground/images/91/0.jpg?authuser=2,clothing on lines,https://storage.cloud.google.com/winoground/images/91/1.jpg?authuser=2,lines on clothing,0.6235299110412598,0.840243935585022,0.3849838525056839,43.85807065359926,39.60756550097179,2.0,2.0
